playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8476374,2021,Sean Kuraly,CBJ,C,4on5,77,10256,260,23.13,0.11,0.16,0.16,0.19,0.18,0.22,173,10.38,0.63,0.44,1.53,0.29,3.21,7.9,0.63,0.63,0.63,0,1,11,3,3,17,1,0,0,0,2,0,0,12,11,14,2,4,89,12,9,0,12,2,0,0.38,0.25,0,0,0,0,17,14,14,0,0.11,0,0,0.73,0.73,0.73,260,6,146,29,79,14,42,45,159,89,19,10300,4,0,0,0,35.77,2.82,2.66,2.82,2.66,42,7,7,56,3,0,0,40,6,3,1.25,0.73,0.84,1,1,1,56,49,49,0.39,0,0,3.21,3.21,3.04,165.28,23.31,21.39,23.31,21.39,160,68,70,298,24,17,4,154,42,32,4.02,5.25,14.04,2,8,14,298,228,228,3.93,4.14,4.14,23.1,23.1,21.38,4.52,23.96,62,260,0.52,0.02,7,2,5,2
8480068,2021,Ryan Poehling,MTL,C,4on5,57,802,31,5.67,0.2,0.13,0.26,0.15,0.3,0.17,123,2.31,0.25,0.15,0.3,0.07,0.65,1.57,0.25,0.25,0.25,0,0,3,0,0,3,0,0,0,0,0,0,0,3,3,3,0,0,7,0,0,1,2,1,0,0.08,0.17,0,0,0,0,3,3,3,1,0.03,0,0,0.29,0.29,0.29,31,1,7,3,20,1,3,6,21,7,5,5439,0,0,0,0,4.52,0.33,0.32,0.33,0.32,6,0,0,6,0,0,0,5,1,0,0.17,0.17,0,0,0,0,6,6,6,0.05,0,0,0.38,0.38,0.37,10.66,1.36,1.26,1.36,1.26,10,4,3,17,2,1,0,8,5,1,0.21,0.66,0.49,1,0,1,17,14,14,0.31,0.02,0.02,1.64,1.64,1.51,1.8,11.84,28,163,0,0,0,0,0,0
8478868,2021,Christian Jaros,NJD,D,4on5,11,208,6,0.78,1,0.18,0.67,0.18,1,0.17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,4,0,1,1,4,0,0,742,0,0,0,0,0.74,0.03,0.03,0.03,0.03,1,0,1,2,0,0,0,1,0,0,0.03,0,0,0,0,0,2,1,1,0.01,0,0,0.04,0.04,0.04,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.35,1.59,5,23,0,0,0,0,0,0
8481167,2021,Brayden Pachal,VGK,D,4on5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8475235,2021,Nicolas Deslauriers,MIN,L,4on5,81,5816,157,5.11,0.07,0.15,0.11,0.13,0.13,0.14,242,2.28,0.16,0.11,0.32,0.06,0.69,1.66,0.16,0.16,0.16,0,0,2,1,1,4,0,0,0,0,1,0,0,2,2,3,2,4,0,2,1,4,2,1,0,0.03,0.13,0,0,0,0,4,3,3,4,0.02,0,0,0.18,0.18,0.18,157,3,18,8,128,13,31,15,98,0,0,13489,4,0,0,0,11.34,0.58,0.58,0.58,0.58,14,3,2,19,0,0,0,16,1,0,0.46,0.13,0,0,0,0,19,17,17,0.14,0,0,0.72,0.72,0.72,85.42,8.36,8.05,8.36,8.05,84,34,35,153,7,10,1,88,21,9,2.1,2.49,3.77,2,1,4,153,118,118,1.83,1.21,1.21,8.98,8.98,8.79,4.05,22.22,58,388,0.07,0.09,2,2,2,2
8480762,2021,Eric Robinson,CBJ,L,4on5,67,8894,223,22.58,0.14,0.17,0.17,0.21,0.19,0.23,138,16.02,1.82,0.79,2.06,0.46,4.67,11.19,1.67,1.82,1.67,0,0,20,1,4,25,2,2,0,0,3,0,2,14,18,19,1,2,2,4,9,0,14,4,3,0.51,0.47,0.84,0,1,1,25,21,21,0,0.18,0,0,2,2,1.84,223,9,115,22,77,14,42,27,140,2,0,9372,2,0,0,0,32.65,3.22,3.04,3.22,3.04,37,7,6,50,2,1,0,32,8,4,1.13,0.96,1.14,0,1,1,50,44,44,0.4,0.3,0.3,3.33,3.33,3.16,134.47,20.08,18.29,20.08,18.29,131,55,51,237,18,11,3,127,30,29,2.91,3.87,13.31,1,5,12,237,186,186,3.12,3.43,3.43,19.78,19.78,18.12,4.7,22.23,64,238,0.1,0.14,3,4,2,4
8476539,2021,Jonathan Marchessault,VGK,C,4on5,76,34,4,6.75,0,0.03,0,0.1,0,0.11,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,2,1352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,3.91,5,47,0,0,0,0,0,0
8476437,2021,Victor Rask,SEA,C,4on5,47,68,5,3.82,0,0.06,0,0.07,0,0.06,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,4,2,1,0,2,0,0,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51,0.04,0.04,0.04,0.04,3,0,0,3,0,1,0,3,0,0,0.04,0,0,0,0,0,3,3,3,0.06,0.01,0.01,0.08,0.08,0.08,0.47,7.11,4,52,0,0,0,0,0,0
8474709,2021,Matt Martin,NYI,L,4on5,71,92,5,-0.3,0.28,0.08,0.5,0.14,0.5,0.13,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,4,0,1,0,4,0,0,1283,0,0,0,0,0.57,0.02,0.02,0.02,0.02,1,0,0,1,0,0,0,1,0,0,0.02,0,0,0,0,0,1,1,1,0.01,0,0,0.03,0.03,0.03,0.74,0.05,0.05,0.05,0.05,1,0,0,1,0,0,0,1,0,0,0.05,0,0,0,0,0,1,1,1,0.01,0,0,0.06,0.06,0.06,0.16,1.86,4,25,0,0,0,0,0,0
8479369,2021,Andrew Peeke,CBJ,D,4on5,82,15027,205,4.28,0.12,0.19,0.15,0.28,0.17,0.31,140,2.66,0.05,0.2,0.6,0.16,1.54,2.45,0.05,0.05,0.05,0,0,4,1,0,5,0,0,0,0,0,0,1,4,4,5,1,2,0,23,2,1,5,0,0,0.05,0,0,0,0,0,5,5,5,1,0.05,0,0,0.1,0.1,0.1,205,2,136,24,43,15,29,37,124,0,0,6762,2,0,0,0,51.1,5.16,5,5.16,5,56,12,7,75,4,0,0,50,9,9,1.64,1.03,2.49,1,1,2,75,68,68,0.6,0,0,5.77,5.77,5.6,246.7,36.39,33.15,36.39,33.15,253,85,104,442,29,24,5,225,65,48,5.33,8.07,22.99,3,7,19,442,338,338,5.88,6.77,6.77,35.5,35.5,32.98,3.23,13.98,55,140,0.51,0.03,9,4,7,3
8476329,2021,Travis Boyd,ARI,C,4on5,74,2709,96,14.98,0.09,0.08,0.08,0.11,0.09,0.12,285,0.82,0.2,0.07,0.08,0.02,0.23,0.4,0.2,0.2,0.2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,2,25,1,1,1,0,1,0,0,0.2,0,0,0,0,1,1,1,1,0.02,0,0,0.21,0.21,0.21,96,0,41,4,51,3,20,13,60,25,30,13557,2,0,0,0,5.58,0.71,0.71,0.71,0.71,6,1,0,7,0,0,0,3,3,1,0.06,0.39,0.27,0,0,0,7,7,7,0.07,0,0,0.77,0.77,0.77,52.69,7.6,7.3,7.6,7.3,53,20,12,85,9,5,0,52,12,9,1.33,1.45,4.81,2,1,6,85,73,73,1.33,0.58,0.58,8.34,8.34,8.02,2.28,25.45,51,413,0.01,0,1,0,1,0
8481533,2021,Trevor Zegras,ANA,C,4on5,75,32,8,6.38,0,0.09,0,0.1,0,0.1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,1,4,0,3,0,1,2870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,5.59,9,85,0,0,0,0,0,0
8477215,2021,Danny DeKeyser,DET,D,4on5,59,7363,158,2.25,0.18,0.15,0.16,0.16,0.19,0.17,139,1.68,0.24,0.09,0.33,0.05,0.44,0.84,0.24,0.24,0.24,0,0,2,0,1,3,0,0,0,0,1,0,1,0,2,2,0,0,0,6,1,4,0,2,0,0,0.24,0,0,0,0,3,2,2,4,0.02,0,0.1,0.17,0.17,0.17,158,0,83,14,61,3,17,21,117,0,0,8363,0,0,0,0,23.33,2.2,2.18,2.2,2.18,26,5,5,36,2,1,0,19,9,3,0.46,1.08,0.66,0,1,1,36,31,31,0.29,0.1,0.1,2.39,2.39,2.37,96.07,10.24,9.58,10.24,9.58,94,40,58,192,14,5,1,99,26,9,2.67,3.11,4.46,6,5,3,192,134,134,2.29,0.63,0.63,11.89,11.89,11.19,2.67,14.57,39,208,0.12,0,1,0,1,0
8480007,2021,Jonas Rondbjerg,VGK,R,4on5,30,856,23,2.48,0.02,0.26,0.07,0.19,0.1,0.24,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,3,1,19,2,6,4,11,0,0,3901,0,0,0,0,1.46,0.06,0.06,0.06,0.06,2,0,0,2,0,0,0,2,0,0,0.06,0,0,0,0,0,2,2,2,0.02,0,0,0.07,0.07,0.07,14.82,2.58,2.38,2.58,2.38,14,5,9,28,1,4,1,9,5,5,0.43,0.66,1.49,0,0,1,28,19,19,0.36,1.22,1.22,1.73,1.73,1.69,2.28,6.55,24,105,0,0,0,0,0,0
8475722,2021,Jason Zucker,PIT,L,4on5,41,39,4,1.86,0,0.01,0,0.13,0,0.07,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,3,0,0,1,3,0,0,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,4.19,3,21,0,0,0,0,0,0
8479442,2021,Troy Stecher,LAK,D,4on5,29,1370,32,3.6,0.03,0.35,0.1,0.18,0.11,0.22,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32,0,12,2,18,1,7,7,17,0,0,3751,0,0,0,0,3.19,0.06,0.06,0.06,0.06,4,0,1,5,0,0,0,4,0,0,0.06,0,0,0,0,0,5,4,4,0.02,0,0,0.08,0.08,0.08,23.22,1.99,1.9,1.99,1.9,26,6,11,43,4,1,0,23,8,1,0.94,0.83,0.22,2,2,0,43,32,32,0.56,0.02,0.02,2.54,2.54,2.43,2.32,4.39,21,93,0,0,0,0,0,0
8477933,2021,Sam Reinhart,FLA,C,4on5,78,2800,91,55.42,0.15,0.18,0.13,0.14,0.13,0.16,195,0.74,0.07,0.03,0.13,0.02,0.22,0.54,0.07,0.07,0.07,1,1,1,0,1,2,2,0,0,0,0,1,0,0,1,1,0,0,13,4,2,0,1,0,0,0.07,0,0,0,0,0,2,1,1,0,0.01,0,0,0.07,0.07,0.07,91,1,28,6,56,3,10,14,64,13,10,9970,0,0,0,0,7.45,0.93,0.93,0.93,0.93,9,1,2,12,2,0,0,6,2,2,0.18,0.26,0.49,0,1,1,12,10,10,0.09,0,0,1.02,1.02,1.02,50.09,5.33,4.92,5.33,4.92,54,15,14,83,4,9,1,48,15,6,1.1,1.83,2.4,0,1,3,83,69,69,1.22,1.85,1.85,4.69,4.69,4.34,4.16,18.36,46,275,0,0.09,0,2,0,2
8479985,2021,Cale Fleury,SEA,D,4on5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8475169,2021,Evander Kane,EDM,L,4on5,43,868,45,30.22,0.25,0.16,0.35,0.14,0.36,0.14,221,2.42,0.37,0.15,0.28,0.07,0.8,1.33,0.37,0.37,0.37,1,0,3,0,0,3,3,2,0,0,0,0,0,1,1,1,1,2,0,0,0,0,1,2,0,0.01,0.35,0,0,2,0,3,3,3,0,0.03,0,0,0.4,0.4,0.4,45,0,7,1,37,7,4,9,25,0,1,9253,2,0,0,0,6.87,0.67,0.67,0.67,0.67,9,0,0,9,4,0,1,6,3,0,0.16,0.52,0,1,3,0,9,9,9,0.08,0,0.04,0.71,0.71,0.71,11.85,2.06,1.97,2.06,1.97,12,4,1,17,3,1,0,10,2,4,0.29,0.24,1.53,0,0,3,17,16,16,0.24,0.22,0.22,2.08,2.08,1.99,2.96,15.89,43,274,0,0,0,0,0,0
8482197,2021,Adam Raska,SJS,R,4on5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8477511,2021,Anthony Mantha,WSH,R,4on5,37,30,2,1.6,0,0.09,0,0.19,0,0.23,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,1,0,0,807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,4.53,5,21,0,0,0,0,0,0
8475178,2021,Zack Kassian,EDM,R,4on5,58,111,6,1.42,0,0.45,0,0.25,0,0.26,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,1,0,0,5,0,0,1479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36,0.53,0.52,0.53,0.52,4,0,0,4,0,2,0,3,0,1,0.06,0,0.47,0,0,0,4,4,4,0.12,0.04,0.04,0.62,0.62,0.6,0.79,0.95,12,36,0,0,0,0,0,0
8483397,2021,Marc McLaughlin,BOS,C,4on5,11,7,1,1.4,0,0.06,0,0.07,0,0.09,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.44,1,14,0,0,0,0,0,0
8476404,2021,Andy Andreoff,NYI,C,4on5,6,13,1,-0.12,0,0.16,0,0.17,0,0.21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,1.57,3,15,0,0,0,0,0,0
8477631,2021,Brandon Baddock,MTL,L,4on5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8477979,2021,Nicolas Aube-Kubel,COL,R,4on5,74,175,5,2.05,0,0.21,0.33,0.11,0,0.13,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,2,2,1,2,0,2,0,0,1958,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.03,0.02,0.02,0.02,0.02,1,1,0,2,0,0,0,2,0,0,0.02,0,0,0,0,0,2,2,2,0.03,0,0,0.04,0.04,0.04,0.89,3.29,6,49,0,0,0,0,0,0
8478415,2021,Jakub Zboril,BOS,D,4on5,10,385,13,3.25,0.95,0,0.5,0,0.67,0,31,0.68,0.02,0.03,0.12,0.02,0.26,0.55,0.02,0.02,0.02,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,4,0,0,1,0,0,0.02,0,0,0,0,0,1,1,1,0,0.01,0,0,0.03,0.03,0.03,13,0,4,0,9,0,3,0,10,0,0,1807,0,0,0,0,3.12,0.21,0.21,0.21,0.21,4,0,0,4,0,0,0,3,1,0,0.04,0.17,0,0,0,0,4,4,4,0.03,0,0,0.23,0.23,0.23,1.43,0.01,0.01,0.01,0.01,2,0,2,4,0,0,0,2,0,0,0.01,0,0,0,0,0,4,2,2,0.02,0,0,0.03,0.03,0.03,0,2.59,0,52,0,0,0,0,0,0
8480071,2021,Robin Salo,NYI,D,4on5,21,33,1,1.25,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0.01,0.01,0.01,0.01,1,0,0,1,0,0,0,1,0,0,0.01,0,0,0,0,0,1,1,1,0.03,0,0,0.03,0.03,0.03,0,1.43,0,12,0,0,0,0,0,0
8481518,2021,Nolan Foote,NJD,L,4on5,7,12,1,-0.09,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,6,0,0,0,0,0,0
8477034,2021,Jaycob Megna,SJS,D,4on5,44,5041,115,6.95,0.19,0.12,0.17,0.19,0.19,0.22,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,115,2,39,4,70,7,16,14,78,0,0,6476,0,0,0,0,19.94,2.08,2,2.08,2,22,4,2,28,1,1,0,17,5,4,0.43,0.56,1.1,0,1,0,28,26,26,0.21,0.35,0.35,1.94,1.94,1.93,77.49,8.71,7.85,8.71,7.85,72,37,26,135,5,8,1,71,27,11,1.66,3.06,3.99,0,2,3,135,109,109,1.79,2.21,2.21,8.29,8.29,7.94,1.35,10.02,37,160,0.12,0,3,0,3,0
8480797,2021,Joel Farabee,PHI,L,4on5,63,4986,140,23.74,0.14,0.12,0.15,0.14,0.18,0.16,183,7.48,0.68,0.38,1.09,0.21,2.26,5.38,0.68,0.68,0.68,0,0,10,0,1,11,1,1,0,0,0,0,0,9,9,9,0,0,1,0,6,3,6,4,0,0.17,0.51,0,0,1,0,11,10,10,2,0.09,0,0,0.77,0.77,0.77,140,0,28,6,106,3,34,16,87,1,6,10839,0,0,0,0,15.09,1.4,1.4,1.4,1.4,20,2,3,25,2,0,0,16,5,1,0.36,0.62,0.43,0,1,1,25,22,22,0.21,0,0,1.61,1.61,1.61,74.41,8.48,8.3,8.48,8.3,80,21,38,139,7,2,0,67,24,10,2.07,2.79,3.63,1,2,4,139,101,101,1.71,0.08,0.08,10.11,10.11,9.87,2.87,20.16,49,306,0.01,0,1,0,1,0
